SL,project_name,migration_direction,prompt_mode,set_folder_name,fold_name,model_name,avg_cosine_similarity,max_cosine_similarity,avg_crystal_bleu,max_crystal_bleu
2848,TagnumElite_ProjectE-Integration,gha_to_travis,cimig,,,CIMig,0.30,0.30,0.04,0.04
2849,ThatKawaiiSam_Assemble,travis_to_gha,cimig,,,CIMig,0.45,0.45,0.20,0.20
2850,ThatKawaiiSam_Assemble,gha_to_travis,cimig,,,CIMig,0.29,0.29,0.10,0.10
2851,TrNdy_mastodon-tracking,travis_to_gha,cimig,,,CIMig,0.54,0.54,0.33,0.33
2852,TrNdy_mastodon-tracking,gha_to_travis,cimig,,,CIMig,0.48,0.48,0.15,0.15
2853,Twasi_twasi-core,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.33,0.33
2854,Twasi_twasi-core,gha_to_travis,cimig,,,CIMig,0.07,0.07,0.03,0.03
2855,WISVCH_events,travis_to_gha,cimig,,,CIMig,0.35,0.35,0.01,0.01
2856,WISVCH_events,gha_to_travis,cimig,,,CIMig,0.30,0.30,0.11,0.11
2857,WojciechZankowski_iextrading4j,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.34,0.34
2858,WojciechZankowski_iextrading4j,gha_to_travis,cimig,,,CIMig,0.42,0.42,0.29,0.29
2859,YakushevVladimir_BibleQuote-for-Android,travis_to_gha,cimig,,,CIMig,0.49,0.49,0.36,0.36
2860,YakushevVladimir_BibleQuote-for-Android,gha_to_travis,cimig,,,CIMig,0.31,0.31,0.05,0.05
2861,adobe_experience-platform-streaming-connect,travis_to_gha,cimig,,,CIMig,0.62,0.62,0.36,0.36
2862,adobe_experience-platform-streaming-connect,gha_to_travis,cimig,,,CIMig,0.50,0.50,0.21,0.21
2863,agateau_pixelwheels,travis_to_gha,cimig,,,CIMig,0.36,0.36,0.15,0.15
2864,agateau_pixelwheels,gha_to_travis,cimig,,,CIMig,0.07,0.07,0.08,0.08
2865,airbnb_AirMapView,travis_to_gha,cimig,,,CIMig,0.37,0.37,0.22,0.22
2866,airbnb_AirMapView,gha_to_travis,cimig,,,CIMig,0.45,0.45,0.08,0.08
2867,airlift_aircompressor,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.31,0.31
2868,airlift_aircompressor,gha_to_travis,cimig,,,CIMig,0.19,0.19,0.09,0.09
2869,akka_alpakka-samples,travis_to_gha,cimig,,,CIMig,0.31,0.31,0.02,0.02
2870,akka_alpakka-samples,gha_to_travis,cimig,,,CIMig,0.27,0.27,0.02,0.02
2871,albertus82_cyclesmod,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.15,0.15
2872,albertus82_cyclesmod,gha_to_travis,cimig,,,CIMig,0.22,0.22,0.08,0.08
2873,albfernandez_joinpdf,travis_to_gha,cimig,,,CIMig,0.55,0.55,0.39,0.39
2874,albfernandez_joinpdf,gha_to_travis,cimig,,,CIMig,0.35,0.35,0.25,0.25
2875,alexeytokar_rainbow-rest,travis_to_gha,cimig,,,CIMig,0.54,0.54,0.35,0.35
2876,alexeytokar_rainbow-rest,gha_to_travis,cimig,,,CIMig,0.53,0.53,0.15,0.15
2877,alexvasilkov_GestureViews,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.36,0.36
2878,alexvasilkov_GestureViews,gha_to_travis,cimig,,,CIMig,0.38,0.38,0.07,0.07
2879,amzn_ion-java,travis_to_gha,cimig,,,CIMig,0.67,0.67,0.20,0.20
2880,amzn_ion-java,gha_to_travis,cimig,,,CIMig,0.51,0.51,0.14,0.14
2881,anand1st_sshd-shell-spring-boot,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.30,0.30
2882,anand1st_sshd-shell-spring-boot,gha_to_travis,cimig,,,CIMig,0.45,0.45,0.15,0.15
2883,anastaciocintra_escpos-coffee,travis_to_gha,cimig,,,CIMig,0.48,0.48,0.30,0.30
2884,anastaciocintra_escpos-coffee,gha_to_travis,cimig,,,CIMig,0.41,0.41,0.13,0.13
2885,apache_bahir-flink,travis_to_gha,cimig,,,CIMig,0.53,0.53,0.07,0.07
2886,apache_bahir-flink,gha_to_travis,cimig,,,CIMig,0.23,0.23,0.08,0.08
2887,apache_calcite,travis_to_gha,cimig,,,CIMig,0.21,0.21,0.00,0.00
2888,apache_calcite,gha_to_travis,cimig,,,CIMig,0.16,0.16,0.01,0.01
2889,apache_commons-collections,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.08,0.08
2890,apache_commons-collections,gha_to_travis,cimig,,,CIMig,0.29,0.29,0.06,0.06
2891,apache_commons-lang,travis_to_gha,cimig,,,CIMig,0.54,0.54,0.08,0.08
2892,apache_commons-lang,gha_to_travis,cimig,,,CIMig,0.24,0.24,0.19,0.19
2893,apache_commons-ognl,travis_to_gha,cimig,,,CIMig,0.66,0.66,0.11,0.11
2894,apache_commons-ognl,gha_to_travis,cimig,,,CIMig,0.63,0.63,0.40,0.40
2895,apache_drill,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.03,0.03
2896,apache_drill,gha_to_travis,cimig,,,CIMig,0.58,0.58,0.35,0.35
2897,apache_dubbo-spi-extensions,travis_to_gha,cimig,,,CIMig,0.40,0.40,0.00,0.00
2898,apache_dubbo-spi-extensions,gha_to_travis,cimig,,,CIMig,0.30,0.30,0.20,0.20
2899,apache_maven-enforcer,travis_to_gha,cimig,,,CIMig,0.37,0.37,0.02,0.02
2900,apache_maven-enforcer,gha_to_travis,cimig,,,CIMig,0.37,0.37,0.12,0.12
2901,apache_maven-resolver,travis_to_gha,cimig,,,CIMig,0.58,0.58,0.05,0.05
2902,apache_maven-resolver,gha_to_travis,cimig,,,CIMig,0.41,0.41,0.19,0.19
2903,apache_maven-surefire,travis_to_gha,cimig,,,CIMig,0.42,0.42,0.02,0.02
2904,apache_maven-surefire,gha_to_travis,cimig,,,CIMig,0.50,0.50,0.03,0.03
2905,apache_parquet-format,travis_to_gha,cimig,,,CIMig,0.41,0.41,0.00,0.00
2906,apache_parquet-format,gha_to_travis,cimig,,,CIMig,0.55,0.55,0.50,0.50
2907,apache_parquet-mr,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.30,0.30
2908,apache_parquet-mr,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.35,0.35
2909,apache_tinkerpop,travis_to_gha,cimig,,,CIMig,0.50,0.50,0.00,0.00
2910,apache_tinkerpop,gha_to_travis,cimig,,,CIMig,0.65,0.65,0.17,0.17
2911,azarnovdaniil_java-net-course,travis_to_gha,cimig,,,CIMig,0.41,0.41,0.06,0.06
2912,azarnovdaniil_java-net-course,gha_to_travis,cimig,,,CIMig,0.30,0.30,0.06,0.06
2913,ballerina-platform_module-ballerina-docker,travis_to_gha,cimig,,,CIMig,0.36,0.36,0.13,0.13
2914,ballerina-platform_module-ballerina-docker,gha_to_travis,cimig,,,CIMig,0.26,0.26,0.00,0.00
2915,bancolombia_scaffold-clean-architecture,travis_to_gha,cimig,,,CIMig,0.58,0.58,0.11,0.11
2916,bancolombia_scaffold-clean-architecture,gha_to_travis,cimig,,,CIMig,0.51,0.51,0.43,0.43
2917,billthefarmer_currency,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.38,0.38
2918,billthefarmer_currency,gha_to_travis,cimig,,,CIMig,0.37,0.37,0.13,0.13
2919,billthefarmer_editor,travis_to_gha,cimig,,,CIMig,0.38,0.38,0.19,0.19
2920,billthefarmer_editor,gha_to_travis,cimig,,,CIMig,0.40,0.40,0.12,0.12
2921,bootique_bootique-logback,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.04,0.04
2922,bootique_bootique-logback,gha_to_travis,cimig,,,CIMig,0.39,0.39,0.06,0.06
2923,bric3_mockito,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.01,0.01
2924,bric3_mockito,gha_to_travis,cimig,,,CIMig,0.33,0.33,0.00,0.00
2925,btraceio_btrace,travis_to_gha,cimig,,,CIMig,0.50,0.50,0.01,0.01
2926,btraceio_btrace,gha_to_travis,cimig,,,CIMig,0.22,0.22,0.01,0.01
2927,cdk_cdk,travis_to_gha,cimig,,,CIMig,0.50,0.50,0.39,0.39
2928,cdk_cdk,gha_to_travis,cimig,,,CIMig,0.54,0.54,0.23,0.23
2929,checkout_checkout-sdk-java,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.01,0.01
2930,checkout_checkout-sdk-java,gha_to_travis,cimig,,,CIMig,0.20,0.20,0.15,0.15
2931,constellation-app_constellation,travis_to_gha,cimig,,,CIMig,0.50,0.50,0.02,0.02
2932,constellation-app_constellation,gha_to_travis,cimig,,,CIMig,0.30,0.30,0.28,0.28
2933,criteo_cassandra_exporter,travis_to_gha,cimig,,,CIMig,0.40,0.40,0.21,0.21
2934,criteo_cassandra_exporter,gha_to_travis,cimig,,,CIMig,0.21,0.21,0.11,0.11
2935,cronn_ssh-proxy,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.27,0.27
2936,cronn_ssh-proxy,gha_to_travis,cimig,,,CIMig,0.29,0.29,0.11,0.11
2937,cryptomator_dokany-nio-adapter,travis_to_gha,cimig,,,CIMig,0.38,0.38,0.04,0.04
2938,cryptomator_dokany-nio-adapter,gha_to_travis,cimig,,,CIMig,0.39,0.39,0.04,0.04
2939,devaneios-ifsp_turma-de-elite-backend,travis_to_gha,cimig,,,CIMig,0.51,0.51,0.02,0.02
2940,devaneios-ifsp_turma-de-elite-backend,gha_to_travis,cimig,,,CIMig,0.15,0.15,0.01,0.01
2941,dhatim_safesql,travis_to_gha,cimig,,,CIMig,0.57,0.57,0.15,0.15
2942,dhatim_safesql,gha_to_travis,cimig,,,CIMig,0.40,0.40,0.12,0.12
2943,dlsc-software-consulting-gmbh_GemsFX,travis_to_gha,cimig,,,CIMig,0.49,0.49,0.10,0.10
2944,dlsc-software-consulting-gmbh_GemsFX,gha_to_travis,cimig,,,CIMig,0.17,0.17,0.02,0.02
2945,dogtagpki_jss,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.00,0.00
2946,dogtagpki_jss,gha_to_travis,cimig,,,CIMig,0.00,0.00,0.00,0.00
2947,dschadow_CloudSecurity,travis_to_gha,cimig,,,CIMig,0.47,0.47,0.26,0.26
2948,dschadow_CloudSecurity,gha_to_travis,cimig,,,CIMig,0.37,0.37,0.17,0.17
2949,eclipse_lemminx,travis_to_gha,cimig,,,CIMig,0.43,0.43,0.00,0.00
2950,eclipse_lemminx,gha_to_travis,cimig,,,CIMig,0.21,0.21,0.04,0.04
2951,elixir-cloud-aai_tesk-api,travis_to_gha,cimig,,,CIMig,0.54,0.54,0.04,0.04
2952,elixir-cloud-aai_tesk-api,gha_to_travis,cimig,,,CIMig,0.28,0.28,0.04,0.04
2953,encircled_Joiner,travis_to_gha,cimig,,,CIMig,0.50,0.50,0.29,0.29
2954,encircled_Joiner,gha_to_travis,cimig,,,CIMig,0.38,0.38,0.19,0.19
2955,feedzai_feedzai-openml,travis_to_gha,cimig,,,CIMig,0.53,0.53,0.11,0.11
2956,feedzai_feedzai-openml,gha_to_travis,cimig,,,CIMig,0.42,0.42,0.08,0.08
2957,fiji_Cell_Counter,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.39,0.39
2958,fiji_Cell_Counter,gha_to_travis,cimig,,,CIMig,0.31,0.31,0.10,0.10
2959,fiji_KymographBuilder,travis_to_gha,cimig,,,CIMig,0.55,0.55,0.37,0.37
2960,fiji_KymographBuilder,gha_to_travis,cimig,,,CIMig,0.29,0.29,0.11,0.11
2961,fiji_SPIM_Registration,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.37,0.37
2962,fiji_SPIM_Registration,gha_to_travis,cimig,,,CIMig,0.26,0.26,0.20,0.20
2963,fiji_VIB-lib,travis_to_gha,cimig,,,CIMig,0.50,0.50,0.41,0.41
2964,fiji_VIB-lib,gha_to_travis,cimig,,,CIMig,0.29,0.29,0.11,0.11
2965,fiji_cookbook,travis_to_gha,cimig,,,CIMig,0.55,0.55,0.39,0.39
2966,fiji_cookbook,gha_to_travis,cimig,,,CIMig,0.31,0.31,0.10,0.10
2967,fiji_pQCT,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.15,0.15
2968,fiji_pQCT,gha_to_travis,cimig,,,CIMig,0.46,0.46,0.15,0.15
2969,future-architect_uroborosql,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.25,0.25
2970,future-architect_uroborosql,gha_to_travis,cimig,,,CIMig,0.33,0.33,0.16,0.16
2971,gayanvoice_android-vpn-client-ics-openvpn,travis_to_gha,cimig,,,CIMig,0.68,0.68,0.48,0.48
2972,gayanvoice_android-vpn-client-ics-openvpn,gha_to_travis,cimig,,,CIMig,0.23,0.23,0.01,0.01
2973,gessnerfl_rabbitmq-queue-management,travis_to_gha,cimig,,,CIMig,0.51,0.51,0.25,0.25
2974,gessnerfl_rabbitmq-queue-management,gha_to_travis,cimig,,,CIMig,0.51,0.51,0.19,0.19
2975,getgauge_gauge-gradle-plugin,travis_to_gha,cimig,,,CIMig,0.48,0.48,0.34,0.34
2976,getgauge_gauge-gradle-plugin,gha_to_travis,cimig,,,CIMig,0.41,0.41,0.13,0.13
2977,gliwka_hyperscan-java,travis_to_gha,cimig,,,CIMig,0.54,0.54,0.29,0.29
2978,gliwka_hyperscan-java,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.02,0.02
2979,gotify_android,travis_to_gha,cimig,,,CIMig,0.40,0.40,0.09,0.09
2980,gotify_android,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.21,0.21
2981,gwtproject_gwt-window,travis_to_gha,cimig,,,CIMig,0.59,0.59,0.13,0.13
2982,gwtproject_gwt-window,gha_to_travis,cimig,,,CIMig,0.48,0.48,0.30,0.30
2983,h2database_h2database,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.21,0.21
2984,h2database_h2database,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.11,0.11
2985,hank-cp_sbp,travis_to_gha,cimig,,,CIMig,0.29,0.29,0.20,0.20
2986,hank-cp_sbp,gha_to_travis,cimig,,,CIMig,0.27,0.27,0.05,0.05
2987,heremaps_here-aaa-java-sdk,travis_to_gha,cimig,,,CIMig,0.51,0.51,0.16,0.16
2988,heremaps_here-aaa-java-sdk,gha_to_travis,cimig,,,CIMig,0.60,0.60,0.56,0.56
2989,hmcts_ccpay-payment-app,travis_to_gha,cimig,,,CIMig,0.53,0.53,0.05,0.05
2990,hmcts_ccpay-payment-app,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.31,0.31
2991,httptoolkit_httptoolkit-android,travis_to_gha,cimig,,,CIMig,0.66,0.66,0.06,0.06
2992,httptoolkit_httptoolkit-android,gha_to_travis,cimig,,,CIMig,0.23,0.23,0.02,0.02
2993,hugegraph_hugegraph-client,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.10,0.10
2994,hugegraph_hugegraph-client,gha_to_travis,cimig,,,CIMig,0.55,0.55,0.35,0.35
2995,ibissource_iaf,travis_to_gha,cimig,,,CIMig,0.47,0.47,0.27,0.27
2996,ibissource_iaf,gha_to_travis,cimig,,,CIMig,0.35,0.35,0.18,0.18
2997,ical4j_ical4j-connector,travis_to_gha,cimig,,,CIMig,0.49,0.49,0.19,0.19
2998,ical4j_ical4j-connector,gha_to_travis,cimig,,,CIMig,0.14,0.14,0.00,0.00
2999,igniterealtime_openfire-xmldebugger-plugin,travis_to_gha,cimig,,,CIMig,0.49,0.49,0.09,0.09
3000,igniterealtime_openfire-xmldebugger-plugin,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.27,0.27
3001,image-transform-converters_image-transform-converters,travis_to_gha,cimig,,,CIMig,0.45,0.45,0.09,0.09
3002,image-transform-converters_image-transform-converters,gha_to_travis,cimig,,,CIMig,0.27,0.27,0.18,0.18
3003,imglib_imglib2,travis_to_gha,cimig,,,CIMig,0.55,0.55,0.40,0.40
3004,imglib_imglib2,gha_to_travis,cimig,,,CIMig,0.49,0.49,0.16,0.16
3005,imglib_imglib2-realtransform,travis_to_gha,cimig,,,CIMig,0.38,0.38,0.30,0.30
3006,imglib_imglib2-realtransform,gha_to_travis,cimig,,,CIMig,0.26,0.26,0.20,0.20
3007,imglib_imglib2-roi,travis_to_gha,cimig,,,CIMig,0.47,0.47,0.37,0.37
3008,imglib_imglib2-roi,gha_to_travis,cimig,,,CIMig,0.47,0.47,0.15,0.15
3009,imglib_imglib2-tutorials,travis_to_gha,cimig,,,CIMig,0.46,0.46,0.36,0.36
3010,imglib_imglib2-tutorials,gha_to_travis,cimig,,,CIMig,0.26,0.26,0.20,0.20
3011,inferno-framework_fhir-validator-wrapper,travis_to_gha,cimig,,,CIMig,0.64,0.64,0.21,0.21
3012,inferno-framework_fhir-validator-wrapper,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.11,0.11
3013,io7m_changelog,travis_to_gha,cimig,,,CIMig,0.55,0.55,0.36,0.36
3014,io7m_changelog,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.15,0.15
3015,io7m_jcamera,travis_to_gha,cimig,,,CIMig,0.56,0.56,0.31,0.31
3016,io7m_jcamera,gha_to_travis,cimig,,,CIMig,0.31,0.31,0.10,0.10
3017,io7m_jeucreader,travis_to_gha,cimig,,,CIMig,0.62,0.62,0.38,0.38
3018,io7m_jeucreader,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.15,0.15
3019,io7m_jmurmur,travis_to_gha,cimig,,,CIMig,0.62,0.62,0.38,0.38
3020,io7m_jmurmur,gha_to_travis,cimig,,,CIMig,0.35,0.35,0.15,0.15
3021,io7m_jproperties,travis_to_gha,cimig,,,CIMig,0.64,0.64,0.39,0.39
3022,io7m_jproperties,gha_to_travis,cimig,,,CIMig,0.35,0.35,0.15,0.15
3023,io7m_jsx,travis_to_gha,cimig,,,CIMig,0.61,0.61,0.35,0.35
3024,io7m_jsx,gha_to_travis,cimig,,,CIMig,0.36,0.36,0.16,0.16
3025,ipregistry_ipregistry-java,travis_to_gha,cimig,,,CIMig,0.49,0.49,0.31,0.31
3026,ipregistry_ipregistry-java,gha_to_travis,cimig,,,CIMig,0.37,0.37,0.10,0.10
3027,jakubplichta_git-changelog-maven-plugin,travis_to_gha,cimig,,,CIMig,0.59,0.59,0.35,0.35
3028,jakubplichta_git-changelog-maven-plugin,gha_to_travis,cimig,,,CIMig,0.42,0.42,0.22,0.22
3029,jbee_silk,travis_to_gha,cimig,,,CIMig,0.62,0.62,0.05,0.05
3030,jbee_silk,gha_to_travis,cimig,,,CIMig,0.28,0.28,0.05,0.05
3031,jboss_tyr,travis_to_gha,cimig,,,CIMig,0.53,0.53,0.37,0.37
3032,jboss_tyr,gha_to_travis,cimig,,,CIMig,0.39,0.39,0.17,0.17
3033,jenkinsci_jira-plugin,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.27,0.27
3034,jenkinsci_jira-plugin,gha_to_travis,cimig,,,CIMig,0.23,0.23,0.02,0.02
3035,jeremylong_DependencyCheck,travis_to_gha,cimig,,,CIMig,0.51,0.51,0.00,0.00
3036,jeremylong_DependencyCheck,gha_to_travis,cimig,,,CIMig,0.22,0.22,0.17,0.17
3037,jnidzwetzki_bboxdb,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.05,0.05
3038,jnidzwetzki_bboxdb,gha_to_travis,cimig,,,CIMig,0.22,0.22,0.51,0.51
3039,jonashackt_traefik-cache-nginx-spring-boot,travis_to_gha,cimig,,,CIMig,0.61,0.61,0.48,0.48
3040,jonashackt_traefik-cache-nginx-spring-boot,gha_to_travis,cimig,,,CIMig,0.33,0.33,0.10,0.10
3041,jpmml_jpmml-evaluator,travis_to_gha,cimig,,,CIMig,0.63,0.63,0.41,0.41
3042,jpmml_jpmml-evaluator,gha_to_travis,cimig,,,CIMig,0.31,0.31,0.13,0.13
3043,juglab_labkit-pixel-classification,travis_to_gha,cimig,,,CIMig,0.42,0.42,0.31,0.31
3044,juglab_labkit-pixel-classification,gha_to_travis,cimig,,,CIMig,0.48,0.48,0.15,0.15
3045,junit-team_junit5,travis_to_gha,cimig,,,CIMig,0.57,0.57,0.00,0.00
3046,junit-team_junit5,gha_to_travis,cimig,,,CIMig,0.40,0.40,0.18,0.18
3047,justdave_MCStatus,travis_to_gha,cimig,,,CIMig,0.46,0.46,0.06,0.06
3048,justdave_MCStatus,gha_to_travis,cimig,,,CIMig,0.22,0.22,0.08,0.08
3049,jwtk_jjwt,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.00,0.00
3050,jwtk_jjwt,gha_to_travis,cimig,,,CIMig,0.13,0.13,0.02,0.02
3051,kaklakariada_portmapper,travis_to_gha,cimig,,,CIMig,0.54,0.54,0.36,0.36
3052,kaklakariada_portmapper,gha_to_travis,cimig,,,CIMig,0.45,0.45,0.12,0.12
3053,kingjon3377_strategicprimer-viewer,travis_to_gha,cimig,,,CIMig,0.39,0.39,0.04,0.04
3054,kingjon3377_strategicprimer-viewer,gha_to_travis,cimig,,,CIMig,0.20,0.20,0.10,0.10
3055,knowm_Yank,travis_to_gha,cimig,,,CIMig,0.59,0.59,0.20,0.20
3056,knowm_Yank,gha_to_travis,cimig,,,CIMig,0.35,0.35,0.15,0.15
3057,komamitsu_fluency,travis_to_gha,cimig,,,CIMig,0.48,0.48,0.04,0.04
3058,komamitsu_fluency,gha_to_travis,cimig,,,CIMig,0.38,0.38,0.14,0.14
3059,komoot_photon,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.29,0.29
3060,komoot_photon,gha_to_travis,cimig,,,CIMig,0.19,0.19,0.08,0.08
3061,kordamp_ikonli,travis_to_gha,cimig,,,CIMig,0.67,0.67,0.30,0.30
3062,kordamp_ikonli,gha_to_travis,cimig,,,CIMig,0.45,0.45,0.26,0.26
3063,kryptokrauts_aepp-sdk-java,travis_to_gha,cimig,,,CIMig,0.43,0.43,0.06,0.06
3064,kryptokrauts_aepp-sdk-java,gha_to_travis,cimig,,,CIMig,0.18,0.18,0.03,0.03
3065,lessthanoptimal_BoofCV,travis_to_gha,cimig,,,CIMig,0.36,0.36,0.07,0.07
3066,lessthanoptimal_BoofCV,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.21,0.21
3067,line_decaton,travis_to_gha,cimig,,,CIMig,0.64,0.64,0.35,0.35
3068,line_decaton,gha_to_travis,cimig,,,CIMig,0.21,0.21,0.06,0.06
3069,linkedin_avro-util,travis_to_gha,cimig,,,CIMig,0.48,0.48,0.07,0.07
3070,linkedin_avro-util,gha_to_travis,cimig,,,CIMig,0.32,0.32,0.06,0.06
3071,mamewotoko_podplayer,travis_to_gha,cimig,,,CIMig,0.64,0.64,0.48,0.48
3072,mamewotoko_podplayer,gha_to_travis,cimig,,,CIMig,0.30,0.30,0.10,0.10
3073,mate-academy_hibernate-configuration-hw,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.34,0.34
3074,mate-academy_hibernate-configuration-hw,gha_to_travis,cimig,,,CIMig,0.45,0.45,0.10,0.10
3075,mendhak_gpslogger,travis_to_gha,cimig,,,CIMig,0.51,0.51,0.36,0.36
3076,mendhak_gpslogger,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.01,0.01
3077,messaginghub_pooled-jms,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.37,0.37
3078,messaginghub_pooled-jms,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.15,0.15
3079,michaelliao_itranswarp,travis_to_gha,cimig,,,CIMig,0.44,0.44,0.06,0.06
3080,michaelliao_itranswarp,gha_to_travis,cimig,,,CIMig,0.37,0.37,0.10,0.10
3081,micheljung_nocatch,travis_to_gha,cimig,,,CIMig,0.33,0.33,0.18,0.18
3082,micheljung_nocatch,gha_to_travis,cimig,,,CIMig,0.28,0.28,0.05,0.05
3083,miho_VTCC,travis_to_gha,cimig,,,CIMig,0.40,0.40,0.17,0.17
3084,miho_VTCC,gha_to_travis,cimig,,,CIMig,0.49,0.49,0.27,0.27
3085,miho_VWorkflows,travis_to_gha,cimig,,,CIMig,0.45,0.45,0.08,0.08
3086,miho_VWorkflows,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.23,0.23
3087,minio_minio-java,travis_to_gha,cimig,,,CIMig,0.52,0.52,0.20,0.20
3088,minio_minio-java,gha_to_travis,cimig,,,CIMig,0.39,0.39,0.15,0.15
3089,mixpanel_mixpanel-android,travis_to_gha,cimig,,,CIMig,0.31,0.31,0.01,0.01
3090,mixpanel_mixpanel-android,gha_to_travis,cimig,,,CIMig,0.13,0.13,0.01,0.01
3091,msmobility_silo,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.47,0.47
3092,msmobility_silo,gha_to_travis,cimig,,,CIMig,0.39,0.39,0.36,0.36
3093,neo4j-contrib_neo4j-jdbc,travis_to_gha,cimig,,,CIMig,0.65,0.65,0.42,0.42
3094,neo4j-contrib_neo4j-jdbc,gha_to_travis,cimig,,,CIMig,0.34,0.34,0.07,0.07
3095,nhl_dflib,travis_to_gha,cimig,,,CIMig,0.51,0.51,0.02,0.02
3096,nhl_dflib,gha_to_travis,cimig,,,CIMig,0.39,0.39,0.24,0.24
3097,nkonev_blog,travis_to_gha,cimig,,,CIMig,0.42,0.42,0.02,0.02
3098,nkonev_blog,gha_to_travis,cimig,,,CIMig,0.29,0.29,0.11,0.11
3099,nsoft_jesterj,travis_to_gha,cimig,,,CIMig,0.47,0.47,0.23,0.23
3100,nsoft_jesterj,gha_to_travis,cimig,,,CIMig,0.27,0.27,0.05,0.05
3101,nutzam_nutzboot,travis_to_gha,cimig,,,CIMig,0.42,0.42,0.21,0.21
3102,nutzam_nutzboot,gha_to_travis,cimig,,,CIMig,0.38,0.38,0.17,0.17
3103,open-keychain_open-keychain,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.00,0.00
3104,open-keychain_open-keychain,gha_to_travis,cimig,,,CIMig,0.11,0.11,0.00,0.00
3105,opencadc_cadc-target-resolver,travis_to_gha,cimig,,,CIMig,0.33,0.33,0.17,0.17
3106,opencadc_cadc-target-resolver,gha_to_travis,cimig,,,CIMig,0.60,0.60,0.24,0.24
3107,opencadc_vos,travis_to_gha,cimig,,,CIMig,0.36,0.36,0.08,0.08
3108,opencadc_vos,gha_to_travis,cimig,,,CIMig,0.43,0.43,0.22,0.22
3109,oracle_opengrok,travis_to_gha,cimig,,,CIMig,0.42,0.42,0.06,0.06
3110,oracle_opengrok,gha_to_travis,cimig,,,CIMig,0.24,0.24,0.00,0.00
3111,orien_bean-matchers,travis_to_gha,cimig,,,CIMig,0.57,0.57,0.39,0.39
3112,orien_bean-matchers,gha_to_travis,cimig,,,CIMig,0.70,0.70,0.36,0.36
3113,otavanopisto_muikku,travis_to_gha,cimig,,,CIMig,0.46,0.46,0.00,0.00
3114,otavanopisto_muikku,gha_to_travis,cimig,,,CIMig,0.27,0.27,0.05,0.05
3115,otto-de_synapse,travis_to_gha,cimig,,,CIMig,0.37,0.37,0.14,0.14
3116,otto-de_synapse,gha_to_travis,cimig,,,CIMig,0.26,0.26,0.01,0.01
3117,parse-community_Parse-SDK-Android,travis_to_gha,cimig,,,CIMig,0.49,0.49,0.23,0.23
3118,parse-community_Parse-SDK-Android,gha_to_travis,cimig,,,CIMig,0.44,0.44,0.36,0.36
3119,phisix-org_phisix,travis_to_gha,cimig,,,CIMig,0.60,0.60,0.16,0.16
3120,phisix-org_phisix,gha_to_travis,cimig,,,CIMig,0.42,0.42,0.04,0.04
3121,playframework_play1,travis_to_gha,cimig,,,CIMig,0.58,0.58,0.11,0.11
3122,playframework_play1,gha_to_travis,cimig,,,CIMig,0.50,0.50,0.30,0.30
3123,portingle_slf4jtesting,travis_to_gha,cimig,,,CIMig,0.55,0.55,0.17,0.17
3124,portingle_slf4jtesting,gha_to_travis,cimig,,,CIMig,0.41,0.41,0.09,0.09
